"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ENBJ9PIK","book","1986","Slaughter, Thomas P.","The Whiskey Rebellion: Frontier Epilogue to the American Revolution","","978-0-19-977187-5","","","","When President George Washington ordered an army of 13,000 men to march west in 1794 to crush a tax rebellion among frontier farmers, he established a range of precedents that continues to define federal authority over localities today. The ""Whiskey Rebellion"" marked the first large-scale resistance to a law of the U.S. government under the Constitution. This classic confrontation between champions of liberty and defenders of order was long considered the most significant event in the first quarter-century of the new nation. Thomas P. Slaughter recaptures the historical drama and significance of this violent episode in which frontier West and cosmopolitan East battled over the meaning of the American Revolution. The book not only offers the broadest and most comprehensive account of the Whiskey Rebellion ever written, taking into account the political, social and intellectual contexts of the time, but also challenges conventional understandings of the Revolutionary era.","1986-09-04","2022-05-23 09:34:34","2022-05-23 09:34:34","","","300","","","","","The Whiskey Rebellion","","","","","Oxford University Press","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=G1S-pGtzCOcC","","History / Americas (North, Central, South, West Indies); History / United States / Revolutionary Period (1775-1800)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LXWN3B77","book","1979","Skocpol, Theda; Theda, Skocpol","States and Social Revolutions: A Comparative Analysis of France, Russia and China","","978-0-521-29499-7","","","","State structures, international forces, and class relations: Theda Skocpol shows how all three combine to explain the origins and accomplishments of social-revolutionary transformations. From France in the 1790s to Vietnam in the 1970s, social revolutions have been rare but undeniably of enormous importance in modern world history. States and Social Revolutions provides a new frame of reference for analyzing the causes, the conflicts, and the outcomes of such revolutions. And it develops in depth a rigorous, comparative historical analysis of three major cases: the French Revolution of 1787 through the early 1800s, the Russian Revolution of 1917 through the 1930s, and the Chinese Revolution of 1911 through the 1960s. Believing that existing theories of revolution, both Marxist and non-Marxist, are inadequate to explain the actual historical patterns of revolutions, the author urges us to adopt fresh perspectives. Above all, she maintains that states conceived as administrative and coercive organizations potentially autonomous from class controls and interests must be made central to explanations of revolutions.","1979-02-28","2022-05-23 09:34:19","2022-05-23 09:34:19","","","436","","","","","States and Social Revolutions","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: so0gddc0w3UC","","","https://books.google.kz/books?id=so0gddc0w3UC","","Political Science / History & Theory; History / Revolutionary; Political Science / Political Freedom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2NSXHUG","journalArticle","1984","Schneider, Robert A.","Swordplay and statemaking: aspects of the campaign against the duel in early modern France","Statemaking and social movements: essays in history and theory","","","","","","1984","2022-05-23 09:33:53","2022-05-23 09:33:53","","","","","","","","Swordplay and statemaking","","","","","","","","","","","","Google Scholar","","Publisher: U of Michigan P Ann Arbor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGXGGXYS","book","1977","Prince, Karl E.","The federalists and the origins of the US civil service","","","","","","","1977","2022-05-23 09:33:09","2022-05-23 09:33:09","","","","","","","","","","","","","New York University Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6HRKBZ92","journalArticle","1988","Powers, Brian","The Puppet Emperor: The Life of Pu Yi","Last Emperor of China","","","","","","1988","2022-05-23 09:32:45","2022-05-23 09:32:45","","","","","","","","The Puppet Emperor","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCSCWS8Q","document","1965","Lawrence, Stone","The Crisis of the Aristocracy, 1558-1641","","","","","","","1965","2022-05-23 09:34:58","2022-05-23 09:34:58","","","","","","","","","","","","","Clarendon Press, Oxford","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZTR47GE7","journalArticle","1985","Bonsteel Tachau, Mary K.","A new look at the Whiskey Rebellion","The Whiskey Rebellion, Past and Present Perspectives","","","","","","1985","2022-05-23 09:35:13","2022-05-23 09:35:13","","97–118","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LVS4L5MY","book","1939","Thomas, Earl Bruce","Political tendencies in Pennsylvania, 1783-1794","","","","","","","1939","2022-05-23 09:35:28","2022-05-23 09:35:28","","","","","","","","","","","","","Temple university","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RLWBI4YQ","journalArticle","1975","Tilly, Charles","Reflections on the history of European state-making","The formation of national states in Western Europe","","","","","","1975","2022-05-23 09:36:03","2022-05-23 09:36:03","","","","","38","","","","","","","","","","","","","","","Google Scholar","","Publisher: Princeton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZE2M6ZQM","journalArticle","1982","Perez Zagorin, Rebels","Rulers, 1500-1660, 2 vols","Cambridge: Cambridge Univ. Press","","","","","","1982","2022-05-23 09:39:27","2022-05-23 09:39:27","","28–30","","","1","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2SI2KHQ","book","1912","Wiley, Richard Taylor","The Whisky Insurrection: A General View","","","","","","","1912","2022-05-23 09:39:12","2022-05-23 09:39:12","","","","","","","","The Whisky Insurrection","","","","","Herald Print. House","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFASCCRB","journalArticle","1975","Whitten, David O.","An Economic Inquiry into the Whiskey Rebellion of 1794","Agricultural History","","0002-1482","","https://www.jstor.org/stable/3741786","","1975","2022-05-23 09:38:49","2022-05-23 09:38:49","2022-05-23 09:38:49","491-504","","3","49","","","","","","","","","","","","","","","JSTOR","","Publisher: Agricultural History Society","","C:\Users\seoul\Zotero\storage\HSWBFXKC\Whitten - 1975 - An Economic Inquiry into the Whiskey Rebellion of .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7UQ9BZSG","book","1908","Census, United States Bureau of the","Heads of Families at the First Census of the United States Taken in the Year 1790 ...","","","","","","","1908","2022-05-23 09:38:28","2022-05-23 09:38:28","","","442","","","","","","","","","","U.S. Government Printing Office","","en","","","","","Google Books","","Google-Books-ID: dbDiRQ2YOHYC","","","https://books.google.kz/books?id=dbDiRQ2YOHYC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LBYHTMRY","book","1950","Tinkcom, Harry Marlin","The Republicans and Federalists in Pennsylvania, 1790-1801: A study in national stimulus and local response","","","","","","","1950","2022-05-23 09:38:07","2022-05-23 09:38:07","","","","","","","","The Republicans and Federalists in Pennsylvania, 1790-1801","","","","","Pennsylvania Historical and Museum Commission","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UHYMT6K","book","1981","Eisenstadt, Lemarchand","Political clientelism, patronage, and development","","","","","","","1981","2022-05-23 09:46:08","2022-05-23 09:46:08","","","","","3","","","","","","","","Sage Publications (CA)","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7U5H629","webpage","","","Men Who Manage | Fusions of Feeling and Theory in Administration | Mel","","","","","https://www.taylorfrancis.com/books/mono/10.4324/9780203785690/men-manage-melville-dalton","","","2022-05-23 09:45:33","2022-05-23 09:45:33","2022-05-23 09:45:33","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\K26TQ3ZQ\men-manage-melville-dalton.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UWQE947V","webpage","","","Patrimonial Alliances and Failures of State Penetration: A Historical Dynamic of Crime, Corruption, Gangs, and Mafias - Randall Collins, 2011","","","","","https://journals.sagepub.com/doi/abs/10.1177/0002716211398201","","","2022-05-23 09:45:14","2022-05-23 09:45:14","2022-05-23 09:45:14","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\8P9V6TFV\0002716211398201.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CTVS5IW9","webpage","","","The Emperor’s Dilemma: A Computational Model of Self‐Enforcing Norms1 | American Journal of Sociology: Vol 110, No 4","","","","","https://www.journals.uchicago.edu/doi/abs/10.1086/427321","","","2022-05-23 09:44:55","2022-05-23 09:44:55","2022-05-23 09:44:55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CC9XHEN8","webpage","","","Agent-Based Models in Empirical Social Research - Elizabeth Bruch, Jon Atwell, 2015","","","","","https://journals.sagepub.com/doi/full/10.1177/0049124113506405","","","2022-05-23 09:44:35","2022-05-23 09:44:35","2022-05-23 09:44:35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S7DQACVQ","book","1963","Blau, P.M.","The dynamics of bureaucracy: Study of interpersonal relations in two government agencies, Rev. ed","","","","","","Report of a field study of bureaucratic institutions; in particular, their formal and informal mechanisms of control, adaptation, and change. The author makes some theoretical proposals about structure and process in organizations.  Harvard Book List (edited) 1971 #675 (PsycINFO Database Record (c) 2016 APA, all rights reserved)","1963","2022-05-23 09:44:15","2022-05-23 09:44:15","","","","","","","","The dynamics of bureaucracy","The dynamics of bureaucracy: Study of interpersonal relations in two government agencies, Rev. ed","","","","Chicago","University of Chicago Press","","","","","","APA PsycNet","","","","C:\Users\seoul\Zotero\storage\T72UEX9U\1963-35012-000.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRRT856F","bookSection","2014","Bian, Yanjie; Zhang, Lei","Corporate Social Capital in Chinese Guanxi Culture","Contemporary Perspectives on Organizational Social Networks","978-1-78350-751-1 978-1-78350-752-8","","","https://doi.org/10.1108/S0733-558X(2014)0000040021","We conceptualize corporate social capital within the context of Chinese guanxi culture. We assert that the formation and mobilization of corporate social capital are culturally and institutionally contextualized. Building upon a relational approach to corporate performance, we examine culture-sensitive properties of Chinese guanxi and compare guanxi social capital with non-guanxi social capital. We then explain why guanxi-based corporate social capital is of growing significance to the Chinese transitional economy in an era of increasing market competition and institutional uncertainty. We conclude by proposing a research agenda about the roles that guanxi-based corporate social capital plays for boosting corporate performance.","2014-01-01","2022-05-23 09:43:56","2022-05-23 09:43:56","2022-05-23 09:43:56","421-443","","","40","","","","Research in the Sociology of Organizations","","","","Emerald Group Publishing Limited","","","","","","","Emerald Insight","","DOI: 10.1108/S0733-558X(2014)0000040021","","C:\Users\seoul\Zotero\storage\P6SULAQA\html.html","","","China; Guanxi; Organizational performance; Social capital","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4CWESL22","book","1984","Eisenstadt, S. N.; Aizenshṭadṭ, Shemuʾel Noaḥ; Aizensh.tadṭ, Shemuʼel Noaḥ; Roniger, Luis; Roniger, Reynolds Professor of Latin American Studies Luis","Patrons, Clients and Friends: Interpersonal Relations and the Structure of Trust in Society","","978-0-521-28890-3","","","","The form of social relations described by the terms 'patronage' and 'patron-client relations' is of central concern to sociologists, anthropologists and political scientists today. Characterised by its voluntary and highly personal but often fully institutionalised nature, it is a type of behaviour found in almost every human society. It touches upon basic aspects of the construction and regulation of social order and is therefore closely connected to major theoretical problems and controversies in the social sciences. This book analyses some special types of these interpersonal relations - ritual kinship, patron-client relations and friendship - and the social conditions in which they develop. The authors draw upon a wide range of examples, from societies as diverse as these of the Mediterranean, Latin America, the Middle and Far East and the U.S.S.R., in their study of the core characteristics of such relationships. They look at them as mechanisms of social exchange, examine their impact on the institutional structures in which they exist, and assess the significance of the variations in their occurrence. Their analysis highlights the importance of these relationships in social life and concludes with a stimulating discussion of the ensuring tensions and ambivalences and the ways in which these are dealt with - though perhaps never fully overcome. Patrons, clients and friends is the first systematic comparative study of these interpersonal relations and makes the first attempt to relate them to central aspects of social structure. It will therefore be an important contribution to both comparative analysis and social theory and will be of interest to a wide range of social scientists.","1984-10-18","2022-05-23 09:43:34","2022-05-23 09:43:34","","","356","","","","","Patrons, Clients and Friends","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=NWU-vE3SE9oC","","Social Science / Sociology / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VNALX4HU","book","2001","Abbott, Andrew","Time Matters: On Theory and Method","","978-0-226-00103-6","","","","What do variables really tell us? When exactly do inventions occur? Why do we always miss turning points as they transpire? When does what doesn't happen mean as much, if not more, than what does? Andrew Abbott considers these fascinating questions in Time Matters, a diverse series of essays that constitutes the most extensive analysis of temporality in social science today. Ranging from abstract theoretical reflection to pointed methodological critique, Abbott demonstrates the inevitably theoretical character of any methodology.  Time Matters focuses particularly on questions of time, events, and causality. Abbott grounds each essay in straightforward examinations of actual social scientific analyses. Throughout, he demonstrates the crucial assumptions we make about causes and events, about actors and interaction and about time and meaning every time we employ methods of social analysis, whether in academic disciplines, market research, public opinion polling, or even evaluation research. Turning current assumptions on their heads, Abbott not only outlines the theoretical orthodoxies of empirical social science, he sketches new alternatives, laying down foundations for a new body of social theory.","2001-07-15","2022-05-23 09:43:11","2022-05-23 09:43:11","","","329","","","","","Time Matters","","","","","University of Chicago Press","","en","","","","","Google Books","","Google-Books-ID: lVmkHsEo3CsC","","","https://books.google.kz/books?id=lVmkHsEo3CsC","","Social Science / General; Social Science / Sociology / General; Political Science / Public Policy / Social Policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C66DGEFS","webpage","","","Transcending General Linear Reality on JSTOR","","","","","https://www.jstor.org/stable/202114","","","2022-05-23 09:42:55","2022-05-23 09:42:55","2022-05-23 09:42:55","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\QVQAMTIC\202114.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S4FBQHX6","bookSection","2011","Flache, Andreas; Macy, Michael","Social Dynamics from the Bottom Up: Agent-Based Models of Social Interaction","The Oxford Handbook of Analytical Sociology","978-0-19-921536-2","","","http://oxfordhandbooks.com/view/10.1093/oxfordhb/9780199215362.001.0001/oxfordhb-9780199215362-e-11","This article focuses on agent-based computational (ABC) modeling of social interaction. It begins with an overview of ABC modeling as a computational implementation of ‘methodological individualism’, the search for the microfoundations of social life in the actions of intentional agents. It then considers how the ABC method differs from an earlier generation of modeling approaches, including game theory, equation-based models of computer simulation (such as system dynamics), and multivariate linear models. It also discusses potential weaknesses of ABC modeling and proposes research strategies to address them. The article suggests that ABC modeling will lead to significant advances in the bottom-up approach to the study of social dynamics.","2011-01-06","2022-05-23 09:50:51","2022-05-23 09:50:51","2022-05-23 09:50:51","","","","","","","Social Dynamics from the Bottom Up","","","","","Oxford University Press","","en","","","","","DOI.org (Crossref)","","DOI: 10.1093/oxfordhb/9780199215362.013.11","","C:\Users\seoul\Zotero\storage\4PQ4QICB\Flache 그리고 Macy - 2011 - Social Dynamics from the Bottom Up Agent-Based Mo.pdf","","","","Bearman, Peter; Hedström, Peter","","","","","Flache, Andreas; Macy, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8LM2MHF5","webpage","","","Tutorial on agent-based modeling and simulation | IEEE Conference Publication | IEEE Xplore","","","","","https://ieeexplore.ieee.org/abstract/document/1574234/","","","2022-05-23 09:50:08","2022-05-23 09:50:08","2022-05-23 09:50:08","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\WWVEQPHU\1574234.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBT9EECQ","book","1956","Lipset, Seymour Martin","Union democracy: the internal politics of the International Typogrpahical Union","","","","","","","1956","2022-05-23 09:49:46","2022-05-23 09:49:46","","","","","","","","Union democracy","","","","","Free Press","","","","","","","","","","","C:\Users\seoul\Zotero\storage\5BKAL55H\1128021803.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCSMNBJV","book","2007","Kitschelt, Herbert; Wilkinson, Steven I.; Wilkinson, Associate Professor of Political Science Steven I.","Patrons, Clients and Policies: Patterns of Democratic Accountability and Political Competition","","978-0-521-86505-0","","","","Most models of party competition assume that citizens vote for a platform rather than narrowly targeted material benefits. However, there are many countries where politicians win elections by giving money, jobs, and services in direct exchange for votes. This is not just true in the developing world, but also in economically developed countries - such as Japan and Austria - that clearly meet the definition of stable, modern democracies. This book offers explanations for why politicians engage in clientelistic behaviours and why voters respond. Using newly collected data on national and sub-national patterns of patronage and electoral competition, the contributors demonstrate why explanations based on economic modernization or electoral institutions cannot account for international variation in patron-client and programmatic competition. Instead, they show how the interaction of economic development, party competition, governance of the economy, and ethnic heterogeneity may work together to determine the choices of patrons, clients and policies.","2007-03-29","2022-05-23 09:49:28","2022-05-23 09:49:28","","","344","","","","","Patrons, Clients and Policies","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: oKs6oahqfjoC","","","https://books.google.kz/books?id=oKs6oahqfjoC","","Political Science / General; Political Science / Comparative Politics; Political Science / Public Policy / Economic Policy; Social Science / Developing & Emerging Countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZ99WS35","webpage","","","Changing Models of Party Organization and Party Democracy: The Emergence of the Cartel Party - Richard S. Katz, Peter Mair, 1995","","","","","https://journals.sagepub.com/doi/abs/10.1177/1354068895001001001","","","2022-05-23 09:48:57","2022-05-23 09:48:57","2022-05-23 09:48:57","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\3MVE7S53\1354068895001001001.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTZQI3WU","webpage","","","Hopkin, J. (2006). Clientelism and party politics.... - Google 학술 검색","","","","","https://scholar.google.com/scholar?hl=ko&as_sdt=0%2C5&q=Hopkin%2C+J.+%282006%29.+Clientelism+and+party+politics.+Handbook+of+party+politics%2C&btnG=","","","2022-05-23 09:48:26","2022-05-23 09:48:26","2022-05-23 09:48:26","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\I2RFKTZQ\scholar.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBBSPGEF","book","2006","Katz, Richard S.; Crotty, William J.","Handbook of Party Politics","","978-1-4462-0681-2","","","","′This thoughtful and wide-ranging review of parties and party research contains contributions from many of the foremost party scholars and is a must for all library shelves′ - Richard Luther, Keele University  ′The study of political parties has never been livelier and this genuinely international Handbook – theoretically rich, comparatively informed, and focused on important questions – defines the field. This volume is both an indispensable summary of what we know and the starting point for future research′ - R K Carty, University of British Columbia  ′Political parties are ubiquitous, but their forms and functions vary greatly from regime to regime, from continent to continent, and from era to era. The Handbook of Party Politics captures this variation and richness in impressive ways. The editors have assembled an excellent team, and the scope of the volume is vast and intriguing′ - Kaare Strom, University of California, San Diego   Political parties are indispensable to democracy and a central subject of research and study in political science around the world. This major new handbook is the first to comprehensively map the state-of-the-art in contemporary party politics scholarship.  The Handbook is designed to: - provide an invaluable survey of the major theories and approaches in this dynamic area of study and research - give students and researchers a concise ′road map′ to the core literatures in all the sub-fields of party related theorizing and research - identify the theories, approaches and topics that define the current ′cutting edge′ of the field.  The Handbook is comparative in overall approach but also addresses some topics to be addressed in nationally or regionally specific ways. The resulting collaboration has brought together the world′s leading party theorists to provide an unrivalled resource on the role of parties in the pressing contemporary problems of institutional design and democratic governance today.","2006-01-05","2022-05-23 09:48:09","2022-05-23 09:48:09","","","565","","","","","","","","","","SAGE","","en","","","","","Google Books","","Google-Books-ID: qRo5MLPzpDwC","","","https://books.google.kz/books?id=qRo5MLPzpDwC","","Political Science / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IM49TV8W","book","1998","Hedström, Peter; Swedberg, Richard","Social mechanisms: An analytical approach to social theory","","","","","","","1998","2022-05-23 09:47:48","2022-05-23 09:47:48","","","","","19","","","Social mechanisms","","","","","Cambridge University Press Cambridge","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIH6HWP4","webpage","","","Recent Trends in Agent-based Computational Research: A Brief Introduction - Peter Hedström, Gianluca Manzo, 2015","","","","","https://journals.sagepub.com/doi/full/10.1177/0049124115581211","","","2022-05-23 09:47:29","2022-05-23 09:47:29","2022-05-23 09:47:29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZLUHGXCM","book","1954","Gouldner, Alvin W.","Patterns of industrial bureaucracy","","","","","","An investigation of a single plant (a gypsum mine and its surface facilities) is reported in the context of Max Weber's theory of bureaucracy. 3 bureaucratic patterns are identified, and the manner of their development described: the mock bureaucracy (the rules are imposed by 'outsiders'), the representative, (both union and management initiate the rules), and the punishment-centered, (one side initiates and enforces the rules). The study is divided into four parts. Part 1 describes the plant and the original situation, Part 2 the entrance of a new manager, and his problems of succession, Part 3 the organization of the mine and surface, the miners' beliefs and the motivations on top and bottom, and Part 4 an analysis of the functions of bureaucratic roles and of bureaucratic types. 121-item bibliography. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","1954","2022-05-23 09:47:08","2022-05-23 09:47:08","","","282","","","","","","Patterns of industrial bureaucracy","","","","Free Press","New York, NY, US","","","","","","APA PsycNet","","Pages: 282","","C:\Users\seoul\Zotero\storage\S7EX6CDV\1955-01682-000.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7QVJWLT","webpage","","","Emergent Economies, Divergent Paths: Economic Organization and International ... - Robert C. Feenstra, Gary G. Hamilton - Google 도서","","","","","https://books.google.kz/books?hl=ko&lr=&id=4lEKRJSIVIEC&oi=fnd&pg=PA1&dq=Feenstra,+R.+C.,+%26+Hamilton,+G.+G.+Emergent+economies,+divergent+paths:+Economic+organization+and+international+trade+in+south+korea+and+taiwan+(Vol.+29).&ots=4ynzI9QGMT&sig=AXx2bwB1L2vDG9bB2vt6M3xH55I&redir_esc=y#v=onepage&q&f=false","","","2022-05-23 09:46:51","2022-05-23 09:46:51","2022-05-23 09:46:51","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\5NAVILKJ\books.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58X2LIGD","webpage","","","Norbert Elias, The Civilizing Process: The History of Manners - PhilPapers","","","","","https://philpapers.org/rec/ELITCP-3","","","2022-05-23 09:46:21","2022-05-23 09:46:21","2022-05-23 09:46:21","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\2JR5GIDF\ELITCP-3.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9M4I43XC","journalArticle","2002","Macy, Michael W.; Willer, Robert","From Factors to Actors: Computational Sociology and Agent-Based Modeling","Annual Review of Sociology","","","10.1146/annurev.soc.28.110601.141117","https://doi.org/10.1146/annurev.soc.28.110601.141117","Sociologists often model social processes as interactions among variables. We review an alternative approach that models social life as interactions among adaptive agents who influence one another in response to the influence they receive. These agent-based models (ABMs) show how simple and predictable local interactions can generate familiar but enigmatic global patterns, such as the diffusion of information, emergence of norms, coordination of conventions, or participation in collective action. Emergent social patterns can also appear unexpectedly and then just as dramatically transform or disappear, as happens in revolutions, market crashes, fads, and feeding frenzies. ABMs provide theoretical leverage where the global patterns of interest are more than the aggregation of individual attributes, but at the same time, the emergent pattern cannot be understood without a bottom up dynamical model of the microfoundations at the relational level. We begin with a brief historical sketch of the shift from “factors” to “actors” in computational sociology that shows how agent-based modeling differs fundamentally from earlier sociological uses of computer simulation. We then review recent contributions focused on the emergence of social structure and social order out of local interaction. Although sociology has lagged behind other social sciences in appreciating this new methodology, a distinctive sociological contribution is evident in the papers we review. First, theoretical interest focuses on dynamic social networks that shape and are shaped by agent interaction. Second, ABMs are used to perform virtual experiments that test macrosociological theories by manipulating structural factors like network topology, social stratification, or spatial mobility. We conclude our review with a series of recommendations for realizing the rich sociological potential of this approach.","2002","2022-05-23 09:52:08","2022-05-23 09:52:08","2022-05-23 09:52:08","143-166","","1","28","","","From Factors to Actors","","","","","","","","","","","","Annual Reviews","","_eprint: https://doi.org/10.1146/annurev.soc.28.110601.141117","","","","","cellular automata; complexity; emergence; genetic algorithm; self-organization; simulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
