"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZLUHGXCM","book","1954","Gouldner, Alvin W.","Patterns of industrial bureaucracy","","","","","","An investigation of a single plant (a gypsum mine and its surface facilities) is reported in the context of Max Weber's theory of bureaucracy. 3 bureaucratic patterns are identified, and the manner of their development described: the mock bureaucracy (the rules are imposed by 'outsiders'), the representative, (both union and management initiate the rules), and the punishment-centered, (one side initiates and enforces the rules). The study is divided into four parts. Part 1 describes the plant and the original situation, Part 2 the entrance of a new manager, and his problems of succession, Part 3 the organization of the mine and surface, the miners' beliefs and the motivations on top and bottom, and Part 4 an analysis of the functions of bureaucratic roles and of bureaucratic types. 121-item bibliography. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","1954","2022-05-23 09:47:08","2022-05-23 09:47:08","","","282","","","","","","Patterns of industrial bureaucracy","","","","Free Press","New York, NY, US","","","","","","APA PsycNet","","Pages: 282","","/Users/eesaack/Zotero/storage/S7EX6CDV/1955-01682-000.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MB4JPCBB","book","2013","White, Harrison C.","Chains of Opportunity: System Models of Mobility in Organizations","","978-0-674-43720-3","","","https://www.degruyter.com/document/doi/10.4159/harvard.9780674437203/html","Chains of Opportunity by Harrison C. White was published on October 1, 2013 by Harvard University Press.","2013-10-01","2022-05-23 09:57:05","2022-05-23 09:57:05","2022-05-23 09:57:05","","","","","","","Chains of Opportunity","","","","","Harvard University Press","","en","","","","","www.degruyter.com","","DOI: 10.4159/harvard.9780674437203 Publication Title: Chains of Opportunity","","/Users/eesaack/Zotero/storage/TWMEG7VU/White - 2013 - Chains of Opportunity System Models of Mobility i.pdf","","","BUSINESS & ECONOMICS / General; Job vacancies.; Labor mobility.; Organization -- Mathematical models.; SOCIAL SCIENCE / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AKY2PE2","book","1978","Weber, Max","Economy and Society: An Outline of Interpretive Sociology","","978-0-520-02824-1","","","","","1978","2022-05-23 09:56:39","2022-05-23 09:56:39","","","756","","","","","Economy and Society","","","","","Univ of California Press","","en","","","","","Google Books","","Google-Books-ID: MILOksrhgrYC","","","https://books.google.kz/books?id=MILOksrhgrYC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WWP94XRS","book","1988","Walder, Andrew G.","COMMUNIST NEO-TRADITIONALISM-WORK AND AUTHORITY IN CHINESE-INDUSTRY","","","","","","","1988","2022-05-23 09:56:26","2022-07-01 04:26:25","","","","","","","","","","","","","JAI PRESS INC 55 OLD POST RD-# 2, PO BOX 1678, GREENWICH, CT 06836-1678","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XETXQE35","book","2014","Swedberg, Richard","The Art of Social Theory","","978-1-4008-5035-8","","","https://www.degruyter.com/document/doi/10.1515/9781400850358/html?lang=de","In the social sciences today, students are taught theory by reading and analyzing the works of Karl Marx, Max Weber, and other foundational figures of the discipline. What they rarely learn, however, is how to actually theorize. The Art of Social Theory is a practical guide to doing just that. In this one-of-a-kind user's manual for social theorists, Richard Swedberg explains how theorizing occurs in what he calls the context of discovery, a process in which the researcher gathers preliminary data and thinks creatively about it using tools such as metaphor, analogy, and typology. He guides readers through each step of the theorist’s art, from observation and naming to concept formation and explanation. To theorize well, you also need a sound knowledge of existing social theory. Swedberg introduces readers to the most important theories and concepts, and discusses how to go about mastering them. If you can think, you can also learn to theorize. This book shows you how. Concise and accessible, The Art of Social Theory features helpful examples throughout, and also provides practical exercises that enable readers to learn through doing.","2014-08-10","2022-05-23 09:56:07","2022-05-23 09:56:07","2022-05-23 09:56:07","","","","","","","","","","","","Princeton University Press","","en","","","","","www.degruyter.com","","DOI: 10.1515/9781400850358 Publication Title: The Art of Social Theory","","/Users/eesaack/Zotero/storage/VAKNWFT3/Swedberg - 2014 - The Art of Social Theory.pdf","","","abduction; analogies; analogon; analogy; Archimedes; art; Charles S. Peirce; classification; cognitive science; colligation; concept; creative theorizing; creative work; creativity; diagrams; discovery; empirical material; explanation; guessing; heuristic stance; heuristics; hypothesis; imagination; justification; knowledge; metaphor; metaphors; naming; observation; pattern recognition; patterns; practical exercises; preliminary data; reasoning; research process; researcher; retroduction; scientific analysis; scientific research; social data; social life; social science; social scientists; social theory; theoretical imagination; theorizing; theory; thinking; typology; William Whewell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAFSCX4H","book","1987","Stinchcombe, Arthur L.","Constructing Social Theories","","978-0-226-77484-8","","","","Constructing Social Theories presents to the reader a range of strategies for constructing theories, and in a clear, rigorous, and imaginative manner, illustrates how they can be applied. Arthur L. Stinchcombe argues that theories should not be invented in the abstract—or applied a priori to a problem—but should be dictated by the nature of the data to be explained. This work was awarded the Sorokin prize by the American Sociological Association as the book that made an outstanding contribution to the progress of sociology in 1970.","1987-07-15","2022-05-23 09:55:34","2022-05-23 09:55:34","","","320","","","","","","","","","","University of Chicago Press","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=mF8xifJP-HsC","","Social Science / General; Social Science / Sociology / General; Social Science / Methodology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H6C5PG8C","journalArticle","1972","Simon, Herbert A.","Theories of bounded rationality, decision and organization","CBR a. R. Radner. Amsterdam, NorthHolland","","","","","","1972","2022-05-23 09:55:19","2022-05-23 09:55:19","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAYWHZ4D","book","1953","Selznick, Philip","TVA and the Grass Roots: A Study in the Sociology of Formal Organization","","","","","","","1953","2022-05-23 09:54:59","2022-05-23 09:54:59","","","292","","","","","TVA and the Grass Roots","","","","","University of California Press","","en","","","","","Google Books","","Google-Books-ID: Mym5Ycgamo8C","","","https://books.google.kz/books?id=Mym5Ycgamo8C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U92NYP3D","book","2018","Page, Scott E.","The model thinker: What you need to know to make data work for you","","","","","","","2018","2022-05-23 09:54:25","2022-05-23 09:54:25","","","","","","","","The model thinker","","","","","Basic Books","","","","","","","Google Scholar","","","","/Users/eesaack/Zotero/storage/MZXBB2GN/Page - 2018 - The model thinker What you need to know to make d.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IB3QGGQA","book","2009","Martin, John Levi","Social Structures","","978-1-4008-3053-4","","","https://www.degruyter.com/document/doi/10.1515/9781400830534/html?lang=en","Social Structures is a book that examines how structural forms spontaneously arise from social relationships. Offering major insights into the building blocks of social life, it identifies which locally emergent structures have the capacity to grow into larger ones and shows how structural tendencies associated with smaller structures shape and constrain patterns of larger structures. The book then investigates the role such structures have played in the emergence of the modern nation-state. Bringing together the latest findings in sociology, anthropology, political science, and history, John Levi Martin traces how sets of interpersonal relationships become ordered in different ways to form structures. He looks at a range of social structures, from smaller ones like families and street gangs to larger ones such as communes and, ultimately, nation-states. He finds that the relationships best suited to forming larger structures are those that thrive in conditions of inequality; that are incomplete and as sparse as possible, and thereby avoid the problem of completion in which interacting members are required to establish too many relationships; and that abhor transitivity rather than assuming it. Social Structures argues that these ""patronage"" relationships, which often serve as means of loose coordination in the absence of strong states, are nevertheless the scaffolding of the social structures most distinctive to the modern state, namely the command army and the political party.","2009-07-27","2022-05-23 09:52:24","2022-05-23 09:52:24","2022-05-23 09:52:24","","","","","","","","","","","","Princeton University Press","","en","","","","","www.degruyter.com","","DOI: 10.1515/9781400830534 Publication Title: Social Structures","","/Users/eesaack/Zotero/storage/KD9ZQG6X/Martin - 2009 - Social Structures.pdf","","","Aggression; Agonism; American Sociological Review; Analogy; Asymmetry; Balance theory; Benefice; Binary relation; Bystander effect; Centrality; Chimpanzee; Claude Lévi-Strauss; Command hierarchy; Commoner; Competition; Consideration; Cousin marriage; Credibility; De facto; Determination; Dominance hierarchy; Egalitarianism; Emergence; Employment; Eviatar Zerubavel; Exchange of women; Explanation; Feudalism; Formal organization; Governance; Harrison White; Heuristic; Household; Ideology; Incentive; Informant; Institution; Interpersonal relationship; Intransitivity; Kinship; Matrilineality; Mercenary; Nation state; Nobility; Obligation; Oligarchy; Organization; Ownership; Participant; Party system; Patrilineality; Patronage; Political machine; Political party; Political structure; Politician; Politics; Popularity; Power structure; Preferential attachment; Probability; Quantity; Requirement; Result; Retinue; Ruler; Scaffolding; Shortage; Sibling; Small-world experiment; Social Action; Social actions; Social distance; Social order; Social organization; Social relation; Social research; Social science; Social space; Social status; Social structure; Social theory; Society; Sociology; Spoils system; Spouse; State (polity); State formation; State socialism; Structural analysis; Subset; Tax; Terminology; The Other Hand; Theory; Trade-off; Tree structure; Vassal; Warfare; Wealth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9M4I43XC","journalArticle","2002","Macy, Michael W.; Willer, Robert","From Factors to Actors: Computational Sociology and Agent-Based Modeling","Annual Review of Sociology","","","10.1146/annurev.soc.28.110601.141117","https://doi.org/10.1146/annurev.soc.28.110601.141117","Sociologists often model social processes as interactions among variables. We review an alternative approach that models social life as interactions among adaptive agents who influence one another in response to the influence they receive. These agent-based models (ABMs) show how simple and predictable local interactions can generate familiar but enigmatic global patterns, such as the diffusion of information, emergence of norms, coordination of conventions, or participation in collective action. Emergent social patterns can also appear unexpectedly and then just as dramatically transform or disappear, as happens in revolutions, market crashes, fads, and feeding frenzies. ABMs provide theoretical leverage where the global patterns of interest are more than the aggregation of individual attributes, but at the same time, the emergent pattern cannot be understood without a bottom up dynamical model of the microfoundations at the relational level. We begin with a brief historical sketch of the shift from “factors” to “actors” in computational sociology that shows how agent-based modeling differs fundamentally from earlier sociological uses of computer simulation. We then review recent contributions focused on the emergence of social structure and social order out of local interaction. Although sociology has lagged behind other social sciences in appreciating this new methodology, a distinctive sociological contribution is evident in the papers we review. First, theoretical interest focuses on dynamic social networks that shape and are shaped by agent interaction. Second, ABMs are used to perform virtual experiments that test macrosociological theories by manipulating structural factors like network topology, social stratification, or spatial mobility. We conclude our review with a series of recommendations for realizing the rich sociological potential of this approach.","2002","2022-05-23 09:52:08","2022-05-23 09:52:08","2022-05-23 09:52:08","143-166","","1","28","","","From Factors to Actors","","","","","","","","","","","","Annual Reviews","","_eprint: https://doi.org/10.1146/annurev.soc.28.110601.141117","","","","","cellular automata; complexity; emergence; genetic algorithm; self-organization; simulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S4FBQHX6","bookSection","2011","Flache, Andreas; Macy, Michael W.","Social Dynamics from the Bottom Up: Agent-Based Models of Social Interaction","The Oxford Handbook of Analytical Sociology","978-0-19-921536-2","","","http://oxfordhandbooks.com/view/10.1093/oxfordhb/9780199215362.001.0001/oxfordhb-9780199215362-e-11","This article focuses on agent-based computational (ABC) modeling of social interaction. It begins with an overview of ABC modeling as a computational implementation of ‘methodological individualism’, the search for the microfoundations of social life in the actions of intentional agents. It then considers how the ABC method differs from an earlier generation of modeling approaches, including game theory, equation-based models of computer simulation (such as system dynamics), and multivariate linear models. It also discusses potential weaknesses of ABC modeling and proposes research strategies to address them. The article suggests that ABC modeling will lead to significant advances in the bottom-up approach to the study of social dynamics.","2011-01-06","2022-05-23 09:50:51","2022-07-04 03:32:13","2022-05-23 09:50:51","","","","","","","Social Dynamics from the Bottom Up","","","","","Oxford University Press","","en","","","","","DOI.org (Crossref)","","DOI: 10.1093/oxfordhb/9780199215362.013.11","","/Users/eesaack/Zotero/storage/4PQ4QICB/Flache 그리고 Macy - 2011 - Social Dynamics from the Bottom Up Agent-Based Mo.pdf","","","","Bearman, Peter; Hedström, Peter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBT9EECQ","book","1956","Lipset, Seymour Martin","Union democracy: the internal politics of the International Typogrpahical Union","","","","","","","1956","2022-05-23 09:49:46","2022-05-23 09:49:46","","","","","","","","Union democracy","","","","","Free Press","","","","","","","","","","","/Users/eesaack/Zotero/storage/5BKAL55H/1128021803.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCSMNBJV","book","2007","Kitschelt, Herbert; Wilkinson, Steven I.","Patrons, Clients and Policies: Patterns of Democratic Accountability and Political Competition","","978-0-521-86505-0","","","","Most models of party competition assume that citizens vote for a platform rather than narrowly targeted material benefits. However, there are many countries where politicians win elections by giving money, jobs, and services in direct exchange for votes. This is not just true in the developing world, but also in economically developed countries - such as Japan and Austria - that clearly meet the definition of stable, modern democracies. This book offers explanations for why politicians engage in clientelistic behaviours and why voters respond. Using newly collected data on national and sub-national patterns of patronage and electoral competition, the contributors demonstrate why explanations based on economic modernization or electoral institutions cannot account for international variation in patron-client and programmatic competition. Instead, they show how the interaction of economic development, party competition, governance of the economy, and ethnic heterogeneity may work together to determine the choices of patrons, clients and policies.","2007-03-29","2022-05-23 09:49:28","2022-07-01 04:19:30","","","344","","","","","Patrons, Clients and Policies","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: oKs6oahqfjoC","","","https://books.google.kz/books?id=oKs6oahqfjoC","","Political Science / General; Political Science / Comparative Politics; Political Science / Public Policy / Economic Policy; Social Science / Developing & Emerging Countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2N595RLS","book","2013","Cross, William P.; Katz, Richard S.","The Challenges of Intra-Party Democracy","","978-0-19-163800-8","","","","The Challenges of Intra-Party Democracy provides a comprehensive examination of both the concept and the practice of intra-party democracy (IPD). Acknowledging that IPD is now widely viewed, among both democratic practitioners and scholars, as a normative good, this volume suggests that there is no single, or uniformly preferred, form of IPD. Rather, each party's version of IPD results from a series of choices they make relating to the organization and division of power internally. These decisions reflect many variables including a party's democratic ethos, its electoral context, state regulation and whether or not it is in government. Individual chapters examine the relationship between party models and IPD, the decline in party membership and activism, the role of the state in regulating party democracy, issues relating to gender and party organization, norms of candidate and leadership recruitment and selection, party policy development and party finance. The analysis considers the principal issues that parties (and the state) must consider relating to IPD in each area of party activity, the range of options open to them, current trends in terms of paths chosen, what these choices tell us about parties and, most importantly, what the implications of these choices are. In doing so, we offer a common language and set of questions relating to IPD that enhance the ability for consistent evaluation of the state of internal party democracy. Through thorough analysis of associated costs and benefits, we also provide a framework to assist with considerations of IPD reforms — particularly in terms of their scope, the range of options available and their implications. Comparative Politics is a series for students, teachers, and researchers of political science that deals with contemporary government and politics. Global in scope, books in the series are characterised by a stress on comparative analysis and strong methodological rigour. The series is published in association with the European Consortium for Political Research. For more information visit: www.ecprnet.eu. The Comparative Politics series is edited by Professor David M. Farrell, School of Politics and International Relations, University College Dublin, and Kenneth Carty, Professor of Political Science, University of British Columbia.","2013-02-28","2022-05-23 10:03:21","2022-05-23 10:03:21","","","220","","","","","","","","","","OUP Oxford","","en","","","","","Google Books","","Google-Books-ID: lUhoAgAAQBAJ","","","https://books.google.kz/books?id=lUhoAgAAQBAJ","","Political Science / Comparative Politics; Political Science / Political Process / Campaigns & Elections; Political Science / Political Process / Political Parties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZA7ZXJWL","journalArticle","1776","Chambers, William Nisbet","Political Parties in a New Nation: The American Ex-perience, 1776-1809 (New York, 1963), 38","Chambers38Political Parties in a New Nation: The American Experience","","","","","","1776","2022-05-23 10:02:19","2022-05-23 10:02:19","","","","","18091963","","","Political Parties in a New Nation","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWXILSBW","book","2012","Boucek, Françoise","Factional Politics: How Dominant Parties Implode or Stabilize","","978-1-137-28392-4","","","","Drawing on theories of neo-institutionalism to show how institutions shape dissident behaviour, Boucek develops new ways of measuring factionalism and explains its effects on office tenure. In each of the four cases - from Britain, Canada, Italy and Japan - intra-party dynamics are analyzed through times series and rational choice tools.","2012-10-29","2022-05-23 10:00:59","2022-05-23 10:00:59","","","284","","","","","Factional Politics","","","","","Springer","","en","","","","","Google Books","","Google-Books-ID: vU18BAQL9K0C","","","https://books.google.kz/books?id=vU18BAQL9K0C","","Political Science / History & Theory; Political Science / General; Social Science / General; Political Science / Comparative Politics; Philosophy / Political; Political Science / Public Affairs & Administration; Political Science / Public Policy / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNWBUEWA","journalArticle","1992","Bosco, Joseph","Taiwan Factions: Guanxi, Patronage, and the State in Local Politics","Ethnology","","0014-1828","10.2307/3773619","https://www.jstor.org/stable/3773619","","1992","2022-05-23 10:00:28","2022-05-23 10:00:28","2022-05-23 10:00:28","157-183","","2","31","","","Taiwan Factions","","","","","","","","","","","","JSTOR","","Publisher: University of Pittsburgh- Of the Commonwealth System of Higher Education","","/Users/eesaack/Zotero/storage/EPXS8DGZ/Bosco - 1992 - Taiwan Factions Guanxi, Patronage, and the State .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UIMT5XFV","book","1998","Hutchcroft, Paul David","Booty Capitalism: The Politics of Banking in the Philippines","","978-0-8014-3428-0","","","","In the early postwar years, the Philippines seemed poised for long-term economic success; within the region, only Japan had a higher standard of living. By the early 1990s, however, the country was dismissed as a perennial aspirant to the ranks of newly industrializing economies, unable to convert its substantial developmental assets into developmental success. Major reforms of the mid-1990s bring new hope, explains Paul D. Hutchcroft, but accompanying economic gains remain relatively modest and short-lived. What has gone wrong? The Philippines should have all the ingredients for developmental success: tremendous entrepreneurial talents; a well-educated and anglophone workforce; a rich endowment of natural resources; a vibrant community of economists and development specialists; and abundant overseas assistance. Hutchcroft attributes the laggard economic performance to long-standing deficiencies in the Philippine political sphere. The country's experience, he asserts, illuminates the relationship between political and economic development in the modern Third World. Through careful examination of interactions between the state and the major families of the oligarchy in the banking sector since 1960, Hutchcroft shows the political obstacles to Philippine development. ""Booty capitalism,"" he explains, emerged from relations between a patrimonial state and a predatory oligarchy. Hutchcroft concludes by examining the capacity of recent reform efforts to encourage transformation toward a political, economic order more responsive to the developmental needs of the Philippine nation as a whole.","1998","2022-05-23 10:07:13","2022-05-23 10:07:13","","","308","","","","","Booty Capitalism","","","","","Cornell University Press","","en","","","","","Google Books","","Google-Books-ID: IqlmT6BsFoQC","","","https://books.google.kz/books?id=IqlmT6BsFoQC","","Business & Economics / Economics / General; Political Science / Public Policy / Economic Policy; Business & Economics / Banks & Banking; History / Asia / Southeast Asia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTHKNIW2","book","1968","Henderson, Gregory","Korea, the Politics of the Vortex","","","","","","","1968","2022-05-23 10:06:23","2022-05-23 10:06:23","","","","","","","","","","","","","Cambridge: Harvard University Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2I6M6NQM","journalArticle","2014","Hellmann, Olli","Outsourcing candidate selection: The fight against clientelism in East Asian parties - Olli Hellmann, 2014","","","","","https://journals.sagepub.com/doi/full/10.1177/1354068811436039","","2014","2022-05-23 10:05:31","2022-07-04 03:55:15","2022-05-23 10:05:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVNJAYKV","book","1984","Eisenstadt, Shmuel Noah; Roniger, Luis","Patrons, Clients and Friends: Interpersonal Relations and the Structure of Trust in Society","","978-0-521-28890-3","","","","The form of social relations described by the terms 'patronage' and 'patron-client relations' is of central concern to sociologists, anthropologists and political scientists today. Characterised by its voluntary and highly personal but often fully institutionalised nature, it is a type of behaviour found in almost every human society. It touches upon basic aspects of the construction and regulation of social order and is therefore closely connected to major theoretical problems and controversies in the social sciences. This book analyses some special types of these interpersonal relations - ritual kinship, patron-client relations and friendship - and the social conditions in which they develop. The authors draw upon a wide range of examples, from societies as diverse as these of the Mediterranean, Latin America, the Middle and Far East and the U.S.S.R., in their study of the core characteristics of such relationships. They look at them as mechanisms of social exchange, examine their impact on the institutional structures in which they exist, and assess the significance of the variations in their occurrence. Their analysis highlights the importance of these relationships in social life and concludes with a stimulating discussion of the ensuring tensions and ambivalences and the ways in which these are dealt with - though perhaps never fully overcome. Patrons, clients and friends is the first systematic comparative study of these interpersonal relations and makes the first attempt to relate them to central aspects of social structure. It will therefore be an important contribution to both comparative analysis and social theory and will be of interest to a wide range of social scientists.","1984-10-18","2022-05-23 10:04:07","2022-07-04 03:15:39","","","356","","","","","Patrons, Clients and Friends","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=NWU-vE3SE9oC","","Social Science / Sociology / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJLS6RDL","book","1973","Eisenstadt, Shmuel Noah","Traditional patrimonialism and modern neopatrimonialism","","","","","","","1973","2022-05-23 10:03:51","2022-05-23 10:03:51","","","","","","","","","","1","","","Sage Publications (CA)","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WPXHMMIN","book","1986","Podgórecki, Adam","The Authorization of Illegality","","","","","","","1986","2022-05-23 10:14:38","2022-05-23 10:14:38","","","","","","","","","","","","","Department of Sociology and Anthropology, Carleton U.","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I3NQHJH5","book","1988","Panebianco, Angelo; Hirschman, Albert; Maier, Charles","Political Parties: Organization and Power","","978-0-521-31401-5","","","","","1988-07-21","2022-05-23 10:13:30","2022-07-04 02:56:44","","","340","","","","","Political Parties","","","","","CUP Archive","","en","","","","","Google Books","","Google-Books-ID: xC44AAAAIAAJ","","","https://books.google.kz/books?id=xC44AAAAIAAJ","","Political Science / General; Political Science / Public Policy / Economic Policy; Political Science / Reference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXXQ3AQQ","journalArticle","1977","Land, Carl H.","The dyadic basis of clientelism","Friends, Followers and Factions","","","","","","1977","2022-05-23 10:11:09","2022-05-23 10:11:09","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NWFH4FQC","journalArticle","2018","Jhee, Byong-Kuen; Shin, Geiguen","Getting tickets for the presidential election in korea","Korea Observer","","","","","","2018","2022-05-23 10:09:34","2022-05-23 10:09:34","","269–291","","2","49","","","","","","","","","","","","","","","Google Scholar","","Publisher: Institute of Korean Studies","","/Users/eesaack/Zotero/storage/VYTALNNP/Jhee 그리고 Shin - 2018 - Getting tickets for the presidential election in k.doc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"97RNWVLQ","book","2005","Sartori, Giovanni","Parties and Party Systems: A Framework for Analysis","","978-0-9547966-1-7","","","","In this rich and broad-ranging volume, Giovanni Sartori outlines what is now recognised to be the most comprehensive and authoritative approach to the classification of party systems. He also offers an extensive review of the concept and rationale of the political party, and develops a sharp critique of various spatial models of party competition. This is political science at its best – combining the intelligent use of theory with sophisticated analytic arguments, and grounding all of this on a substantial cross-national empirical base. Parties and Party Systems is one of the classics of postwar political science, and is now established as the foremost work in its field.","2005","2022-05-23 10:17:10","2022-05-23 10:17:10","","","368","","","","","Parties and Party Systems","","","","","ECPR Press","","en","","","","","Google Books","","Google-Books-ID: ywr0CcGDNHwC","","","https://books.google.kz/books?id=ywr0CcGDNHwC","","Political Science / History & Theory; Political Science / General; Political Science / Comparative Politics; Political Science / Political Process / Political Parties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2R7C5V9","journalArticle","2003","Slater, Dan","Iron Cage in an Iron Fist: Authoritarian Institutions and the Personalization of Power in Malaysia","Comparative Politics","","0010-4159","10.2307/4150161","https://www.jstor.org/stable/4150161","Political scientists tend to draw a sharp distinction between personalized and institutionalized patterns of rule and to assume that personalization indicates low levels of institutionalization. This view is based on a narrow procedural definition of institutions that makes more sense in democratic than in authoritarian settings. While democratic institutions consist largely of procedures that constrain the executive's despotic power, authoritarian institutions consist primarily of organizations that enhance the regime's infrastructural power over political opposition. The practical significance of this distinction can be seen in the personalization of power in Malaysia. An aspiring autocrat ironically took advantage of highly institutionalized political organizations to enhance his personal power, even while maintaining the regime's resilience in the face of pressures for democratization.","2003","2022-05-23 10:22:21","2022-05-23 10:22:21","2022-05-23 10:22:21","81-101","","1","36","","","Iron Cage in an Iron Fist","","","","","","","","","","","","JSTOR","","Publisher: Comparative Politics, Ph.D. Programs in Political Science, City University of New York","","/Users/eesaack/Zotero/storage/P3NHGZWJ/Slater - 2003 - Iron Cage in an Iron Fist Authoritarian Instituti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JFYIEHFI","journalArticle","2004","Shim, Jiyeon","History of korean political parties","Seoul: Baeksanseodang","","","","","","2004","2022-05-23 10:22:06","2022-05-23 10:22:06","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
